date,nav,scheme_name,scheme_code
31-10-2017,149.166,SBI_Bluechip,119551
30-10-2017,149.1095,SBI_Bluechip,119551
27-10-2017,149.116,SBI_Bluechip,119551
26-10-2017,149.1089,SBI_Bluechip,119551
25-10-2017,149.0757,SBI_Bluechip,119551
24-10-2017,149.0872,SBI_Bluechip,119551
23-10-2017,149.0299,SBI_Bluechip,119551
18-10-2017,148.9933,SBI_Bluechip,119551
17-10-2017,148.9725,SBI_Bluechip,119551
16-10-2017,148.9557,SBI_Bluechip,119551
13-10-2017,148.8495,SBI_Bluechip,119551
12-10-2017,148.7248,SBI_Bluechip,119551
11-10-2017,148.6958,SBI_Bluechip,119551
10-10-2017,148.6506,SBI_Bluechip,119551
09-10-2017,148.6113,SBI_Bluechip,119551
06-10-2017,148.5744,SBI_Bluechip,119551
05-10-2017,148.5783,SBI_Bluechip,119551
04-10-2017,148.6351,SBI_Bluechip,119551
03-10-2017,148.7205,SBI_Bluechip,119551
29-09-2017,148.491,SBI_Bluechip,119551
28-09-2017,148.4835,SBI_Bluechip,119551
27-09-2017,148.3767,SBI_Bluechip,119551
26-09-2017,148.362,SBI_Bluechip,119551
25-09-2017,148.4371,SBI_Bluechip,119551
22-09-2017,148.2649,SBI_Bluechip,119551
21-09-2017,148.2842,SBI_Bluechip,119551
20-09-2017,148.5343,SBI_Bluechip,119551
19-09-2017,148.4897,SBI_Bluechip,119551
18-09-2017,148.4466,SBI_Bluechip,119551
15-09-2017,148.4365,SBI_Bluechip,119551
14-09-2017,148.4631,SBI_Bluechip,119551
13-09-2017,148.4446,SBI_Bluechip,119551
12-09-2017,148.48,SBI_Bluechip,119551
11-09-2017,148.5133,SBI_Bluechip,119551
08-09-2017,148.4706,SBI_Bluechip,119551
07-09-2017,148.4821,SBI_Bluechip,119551
06-09-2017,148.4973,SBI_Bluechip,119551
05-09-2017,148.4461,SBI_Bluechip,119551
04-09-2017,148.4419,SBI_Bluechip,119551
01-09-2017,148.359,SBI_Bluechip,119551
31-08-2017,148.181,SBI_Bluechip,119551
30-08-2017,148.1091,SBI_Bluechip,119551
29-08-2017,148.0933,SBI_Bluechip,119551
28-08-2017,148.0222,SBI_Bluechip,119551
24-08-2017,147.945,SBI_Bluechip,119551
23-08-2017,147.9146,SBI_Bluechip,119551
22-08-2017,147.9018,SBI_Bluechip,119551
21-08-2017,147.903,SBI_Bluechip,119551
18-08-2017,147.8182,SBI_Bluechip,119551
16-08-2017,147.7053,SBI_Bluechip,119551
14-08-2017,147.7087,SBI_Bluechip,119551
11-08-2017,147.6561,SBI_Bluechip,119551
10-08-2017,147.6744,SBI_Bluechip,119551
09-08-2017,147.7244,SBI_Bluechip,119551
08-08-2017,147.7057,SBI_Bluechip,119551
07-08-2017,147.6821,SBI_Bluechip,119551
04-08-2017,147.6495,SBI_Bluechip,119551
03-08-2017,147.6212,SBI_Bluechip,119551
02-08-2017,147.3359,SBI_Bluechip,119551
01-08-2017,147.2654,SBI_Bluechip,119551
31-07-2017,147.1981,SBI_Bluechip,119551
28-07-2017,147.1604,SBI_Bluechip,119551
27-07-2017,147.1708,SBI_Bluechip,119551
26-07-2017,147.0997,SBI_Bluechip,119551
25-07-2017,147.1373,SBI_Bluechip,119551
24-07-2017,147.1328,SBI_Bluechip,119551
21-07-2017,146.9821,SBI_Bluechip,119551
20-07-2017,146.8157,SBI_Bluechip,119551
19-07-2017,146.7668,SBI_Bluechip,119551
18-07-2017,146.6789,SBI_Bluechip,119551
17-07-2017,146.6141,SBI_Bluechip,119551
14-07-2017,146.4802,SBI_Bluechip,119551
13-07-2017,146.4568,SBI_Bluechip,119551
12-07-2017,146.3824,SBI_Bluechip,119551
11-07-2017,146.3105,SBI_Bluechip,119551
10-07-2017,146.2443,SBI_Bluechip,119551
07-07-2017,145.9888,SBI_Bluechip,119551
06-07-2017,145.9371,SBI_Bluechip,119551
05-07-2017,145.8498,SBI_Bluechip,119551
04-07-2017,145.7582,SBI_Bluechip,119551
03-07-2017,145.6663,SBI_Bluechip,119551
